latitude,longitude,altitude
-8.90798359,33.69007445,1786.2
-3.06162349,33.7820612,1279.4
-9.31388132,33.04606619,1398
-8.97311617,33.7652061,2509.3
-3.13135741,33.5434277,1244.9
-3.83430475,33.28728181,1147.9
-2.44955106,32.41589009,1151.6
-6.03031883,36.32218269,967.6
-4.15525056,32.91844822,1211.9
-9.41782076,33.95044012,550.9
-2.75757109,31.8719407,1134.1
-1.77996869,31.5981814,1457
-4.25524956,33.60904565,1158.3
-3.8633041,33.13874798,1185
-1.65932535,30.99009042,1336.3
-1.25131912,30.6828704,1398.7
-4.10752195,33.32043674,1171.9
-2.86366064,34.21147848,1413.4
-8.8568593,32.74301575,1494.5
-3.61704542,34.1804197,1134.8
-5.64252738,32.73304648,1138.3
-9.49766765,33.95950358,486
-5.1290253,35.2019786,1298.9
-3.9462615,34.09632208,1062.8
-2.75273689,33.51763042,1230.6
-4.41115535,32.45167934,1179.8
-2.83580954,32.43722658,1189.3
-8.81009765,34.13696702,1061.8
-6.14219603,35.93163531,1075.7
-2.72660619,33.62665598,1214.2
-2.81812047,30.54231262,1454.2
-9.59205723,33.78705434,520
-5.42920933,37.56054639,929.8
-6.69674475,36.57126041,1079.6
-3.3058337,32.88077241,1188.2
-3.4699866,33.86023272,1187.4
-2.86545031,30.53124744,1500.8
-6.60633463,39.07288225,43.1
-4.93488062,32.74416651,1162.3
-9.16348379,32.51657151,1512.2
-3.67719954,33.67261339,1143.7
-7.85625004,32.48132492,1174.8
-2.57731847,33.35408202,1211.6
-4.5954923,35.8062606,1211
-3.42004336,33.50234361,1184.2
-3.37953652,31.59245753,1220.5
-6.22258017,35.76053389,1233
-2.70499454,30.72397974,1416.5
-8.78766383,32.74345296,1432.4
-5.47977143,35.84522674,1159.7
-3.30694603,34.21881457,1256.3
-2.69962939,32.90785145,1157.1
-3.03745672,31.21135798,1259.4
-2.60208505,33.01334869,1198.5
-1.49609185,31.10388808,1513.8
-6.2050886,36.14023366,934.1
-3.43611715,32.00305763,1180
-1.22995922,31.42537045,1158.5
-4.92182641,32.10192713,1132.1
-1.41654822,31.20767479,1221.6
-9.34881516,33.88109266,751.9
-2.65655908,34.16744348,1328.7
-2.69663864,33.5213909,1192.7
-5.44540527,35.62441017,1237.6
-5.98165702,37.20737233,996.8
-8.41652229,33.16068248,1213.4
-9.21050194,33.63544951,1479.1
-8.9736599,33.20793281,1287.6
-2.49886914,32.35686233,1190.3
-4.59493577,35.75172796,1535.9
-5.42282432,31.58046536,1088.3
-3.83057753,33.80656039,1117.7
-2.44467198,33.10707261,1164.8
-2.70938822,33.66183274,1208
-2.41787481,30.64095821,1322
-6.27831111,36.12426643,939.2
-8.70966074,33.65907296,1125.6
-2.74832913,33.99581078,1294
-9.6303494,33.92344503,487.1
-9.66313058,33.92487457,485.2
-8.88561907,33.33406205,1491
-4.15917685,32.67211665,1218
-8.7358609,33.80286147,1098.1
-3.33584267,33.8683893,1243.2
-8.68133308,33.86385388,1072.2
-3.53751714,33.38177621,1177
-9.18612733,33.12522248,1750.9
-2.97363288,34.36801242,1403.7
-9.38754765,33.94790464,655.7
-6.39568039,35.74741993,1065.8
-9.48051437,33.81141741,509.3
-8.97377162,32.91045813,1602.8
-2.36403791,33.96351843,1309.2
-2.46594884,30.79505453,1392.8
-1.84491459,31.628884,1197.2
-2.64850532,33.50911169,1193.6
-3.87356351,32.68529784,1225.3
-3.44738683,31.85511807,1249
-3.59259815,33.73404401,1172.9
-3.2700721,31.44176808,1193.9
-6.06410561,35.88462127,1052
-4.32204789,32.2834988,1198.1
-2.60288497,32.1462849,1183.7
-4.06526013,32.31026052,1160.4
-1.00834558,31.3908192,1181
-6.41375348,35.78068741,1067.9
-8.93282472,33.3251337,1402.5
-4.73238011,36.03705692,1269.5
-2.83415276,32.74626012,1164.4
-1.50411338,31.55367357,1169.1
-8.84871129,34.03979002,1114.3
-6.47272253,37.40900713,380.5
-3.46620018,32.15970893,1176
-3.22945722,34.20993568,1303.9
-3.01847766,31.80614649,1233.6
-2.86366064,34.21147848,1413.4
-2.81100149,31.99433917,1145.7
-2.75361481,32.51255498,1199.5
-9.68176479,33.8918042,489.3
-1.10253257,31.38599239,1186
-2.68832999,33.1019563,1207.3
-8.98900298,33.30475534,1354.2
-8.97338053,33.30943607,1363.7
-9.16575279,33.54392138,1381.2
-2.71047768,31.32367727,1387.5
-2.58016415,30.56378617,1504.8
-9.33612085,33.65133517,1248.2
-6.15056564,35.89408803,1104.6
-9.48759666,33.81186609,508.2
-9.63720016,33.93674456,481
-6.41727936,37.26056773,474.3
-9.14510001,33.79070372,1586.8
-9.20830223,33.59031757,1351.7
-3.31829837,32.86944604,1203.8
-9.00238462,33.02828894,1608
-2.75381234,33.54843013,1217.6
-8.78438217,33.19493631,1250
-2.85145042,33.40674238,1208.1
-2.56027741,33.25810307,1156
-2.39267358,33.77866181,1309.2
-1.31544689,31.78454828,1184.5
-4.92690137,32.5954937,1155.8
-2.86366064,34.21147848,1413.4
-5.62307186,32.75575221,1158.8
-3.17989478,34.05350023,1332.8
-5.42921037,37.56451672,926.5
-2.51875684,32.71198659,1161
-6.09773556,35.38290636,860.1
-5.79406248,35.48932189,1011.2
-6.46382372,37.40378551,384.6
-2.01756075,34.22172206,1191.9
-1.01514889,31.54789518,1157.8
-2.95703066,33.34295236,1219
-2.39822819,32.43413787,1149.2
-5.05746041,31.79395719,1088.5
-6.35883682,36.62632775,1041.3
-2.4949696,30.84853203,1567.1
-9.30993713,32.90990998,1385
-8.98629518,33.28132745,1336.9
-9.13753089,33.15786649,1899
-3.26965956,32.2286668,1270.3
-8.88270139,33.29498664,1299
-6.23947671,35.99581765,1056.4
-2.60645532,31.69128096,1198.7
-2.68832999,33.1019563,1207.3
-6.14561028,36.17549554,924.9
-9.16198293,32.94175594,1570.8
-2.490865,30.56469498,1422
-2.72895004,33.33641479,1245.2
-6.4089276,35.86495986,1043
-9.37287694,33.67090769,1078.8
-2.72853324,30.60692018,1398.6
-4.65745082,32.22321477,1143
-4.1546439,33.29236993,1191.9
-4.27801676,33.87325942,1078.9
-2.59279457,31.34724104,1393.7
-4.90905266,33.14982392,1247.9
-8.93132359,33.55339151,1879.6
-5.07904072,32.13724436,1113.4
-9.04874387,32.84642559,1504.5
-6.45273384,36.63182059,857.6
-9.23907439,33.8363623,1397.2
-3.82895893,32.61628323,1223
-5.48404202,31.52589922,1083
-2.91750782,32.65770027,1168.2
-1.31624182,31.80394443,1226.8
-2.90069466,31.20055287,1359.7
-2.47118459,30.53608836,1454.8
-4.39090553,32.27724942,1199.6
-5.76418137,32.73167845,1133
-8.73545069,33.703914,1125
-6.21378795,37.18599244,745.9
-8.70486263,33.2808255,1012.7
-2.70830938,30.71012173,1410.9
-2.87750345,32.27817436,1251.6
-1.08725816,31.40219668,1172
-8.97787528,33.62498648,2226.3
-3.19990956,34.41609583,1419.4
-2.74832913,33.99581078,1294
-2.80660287,33.23458135,1182.2
-6.49666977,37.3293437,397.4
-3.80373411,33.06987678,1207.7
-3.1991608,34.0328636,1297
-2.62952074,33.42992485,1176.6
-1.35330837,31.80081983,1289.1
-3.37537705,32.00282674,1200.5
-5.17298478,38.46695238,314.5
-2.57836469,33.06401936,1238.5
-6.25257134,35.36190391,869.9
-2.51135503,33.95188792,1261.2
-7.09060322,33.49720364,1278
-9.16007273,33.8187086,1549.3
-5.1731939,32.35866745,1187.1
-8.60549023,34.24946455,1037
-4.53859853,35.80054297,1185
-5.14501146,38.39834367,409.5
-2.69141881,33.66653611,1197.4
-6.45107847,36.64113983,860.4
-6.02465168,35.49057979,991.1
-8.96275825,33.15860149,1514.6
-8.76513352,33.84276899,1117.3
-8.94625707,33.67915459,1993.4
-5.48062443,36.22331612,1282.8
-2.6159031,33.04296372,1218.8
-1.3991577,31.78908711,1307.9
-3.58981447,32.20442725,1197.2
-6.21985975,35.98604913,1045.6
-2.99939957,34.14713095,1332
-2.57646467,32.45355765,1189.6
-2.4948562,33.61682666,1167.2
-9.0810927,33.56331388,1828
-2.78029924,33.85881296,1301.5
-3.51043851,32.05201071,1195.2
-3.62092029,33.82728418,1147.6
-3.88627795,34.29056416,1058.5
-1.30394974,30.71637489,1358.9
-4.05121743,33.25105645,1140.1
-3.37938027,32.39364679,1252.6
-8.86764357,33.35911315,1672.4
-6.05383074,35.76856925,1110
-3.68142551,33.327001,1176.3
-5.80056728,36.12380493,1018
-6.68902032,36.55915802,1101.7
-2.87273749,32.13727439,1269
-3.22662456,31.49576563,1203
-3.76673343,33.36736043,1138.1
-1.21937207,31.41369356,1160.7
-2.68455223,33.65953131,1189.7
-9.27879633,33.56489674,1220.9
-4.27564597,32.27904905,1123.9
-4.20831071,33.30492906,1221
-3.24656414,33.59847127,1251.8
-2.91083753,34.42299421,1460
-3.74745941,33.25111568,1204.7
-2.88996128,34.04414506,1335
-2.96865735,34.22450838,1386.5
-2.45899599,30.53855753,1440.3
-3.11707283,31.96324251,1258.3
-2.00567875,31.79091909,1178.9
-3.898553,34.51417786,1046.6
-3.39945016,33.47507425,1222.2
-2.59826671,33.9262365,1232.5
-2.80158654,33.41048828,1238.3
-3.02135109,33.49345061,1250.4
-3.34999635,32.18385607,1387.5
-3.20728358,34.24777955,1336
-2.60499673,30.5165222,1520.1
-2.4586364,32.98985643,1239.1
-1.15751559,31.81209368,1152.1
-3.21642624,33.54927081,1236.4
-6.41882483,35.55177403,989.3
-3.59762735,32.55282875,1190.8
-9.4123757,33.96326462,588.2
-2.53052803,33.16360996,1167.2
-3.60072228,33.75440075,1167.3
-9.26762961,33.8254898,1390.3
-2.87750345,32.27817436,1251.6
-1.36555475,31.78817113,1275.9
-1.22533225,30.68873079,1472.4
-9.03608212,33.07393231,1633.7
-4.14274621,32.64130658,1208.9
-3.04071945,34.18457302,1358.9
-3.83894573,33.69223343,1113.9
-3.14021607,34.06916477,1328.3
-2.51234055,30.54843441,1465
-3.20582317,34.1294263,1319.3
-8.97693687,32.98924843,1582.9
-2.64533565,33.04030007,1166.6
-9.06447874,33.00295343,1577.9
-3.85954968,32.56421617,1228.1
-8.43488635,33.00902046,1001.5
-9.04215296,33.04741026,1602.1
-1.47624458,31.43758661,1187.6
-9.20159218,33.7356342,1515.9
-1.27610871,30.70259452,1378
-9.21505246,33.62517105,1399.7
-1.44353831,31.78008283,1286
-4.96498272,32.3502742,1150.3
-4.98027503,33.08594818,1215.3
-8.88022133,33.05875618,1564.8
-2.84847875,33.59261474,1220
-2.47345058,31.70687956,1142.4
-2.85569909,33.5570056,1226.3
-5.79765887,32.88522857,1149.7
-6.84770145,33.22716643,1203.9
-1.20547089,31.41123725,1160.5
-8.58143873,34.47242293,1058.7
-9.22015959,32.87154789,1473.4
-2.50225413,30.53904658,1550
-3.87591908,32.33849591,1211.8
-9.48338317,33.99020538,482.9
-9.04955314,32.48397432,1631
-3.83888799,33.27864585,1162.1
-9.57345061,33.775068,533
-1.71048836,31.17346981,1259.5
-4.85077856,38.80014555,246.3
-1.17498918,31.58706331,1146.9
-8.76541152,34.37783813,1106.1
-4.86726662,38.8047298,223.8
-3.90055941,32.36679691,1198.4
-6.17979473,36.81121892,1275.4
-9.02254229,33.08910965,1731
-6.17377397,36.47210307,1042.8
-5.62419841,32.75630613,1162.2
-1.29909645,31.81339639,1318.5
-3.10437963,33.79091235,1297.6
-3.54954795,32.52407491,1188.6
-1.79601438,31.59381549,1521
-1.27196929,30.68660829,1353.1
-9.13469152,33.80328506,1586.8
-5.62765051,32.75385141,1161.2
-2.43155327,32.94430764,1168.9
-8.5524974,33.43984636,1548.6
-3.30330599,32.47835026,1201.9
-6.38329482,35.75019705,1074.8
-3.67983804,32.3825481,1200.9
-6.07022491,35.5281959,988.1
-3.30694603,34.21881457,1256.3
-6.21079163,36.40509009,1052.1
-5.02009784,32.61539447,1190.2
-3.18558162,33.79520365,1329.5
-5.4357621,37.57397058,903.3
-2.59018272,31.2979637,1349.4
-1.51452724,31.44707807,1240.4
-5.13450527,38.50844469,292.8
-5.07433628,35.40586771,1207.8
-6.16738489,35.89786414,1108.3
-2.45006796,33.67692739,1363.2
-1.39891563,31.78133278,1289.1
-2.55355111,33.04284441,1278
-6.13435204,36.33218363,915.5
-9.25003144,33.56048994,1269.3
-3.2927518,32.26980971,1253.6
-9.627424,33.87587608,498.3
-2.74832913,33.99581078,1294
-3.88998445,32.46101618,1194.2
-9.04962968,33.59159148,1944
-3.83440041,34.25225655,1077.3
-2.4948562,33.61682666,1167.2
-1.36511542,31.80599458,1236.2
-1.05111487,30.69959699,1259.9
-4.28661222,33.87100183,1090.2
-3.17638528,32.65494491,1209.8
-6.47283541,37.23541831,449.2
-3.18098115,33.77525307,1353.5
-1.1652461,31.63497344,1252
-2.63072028,33.99687053,1283.6
-5.77820122,36.10436466,1054.5
-1.83725129,31.43762346,1235.4
-9.59979887,33.86947007,496.7
-9.29620392,33.53143901,1111.7
-6.86238545,36.03700674,735.2
-8.67419421,33.86076018,1070.1
-8.82240672,32.84804634,1538.4
-2.72611331,33.6156376,1222.1
-1.39527328,31.15231809,1344.7
-9.08239036,32.49846304,1568.2
-2.59366477,32.91880058,1174.9
-3.72100627,33.48332264,1111.6
-4.11665531,33.37305809,1157
-8.58052388,32.31507535,896.4
-6.10711303,35.97535171,1051
-5.07081099,32.57108529,1173.9
-9.34684771,33.82265891,831.5
-5.12863517,35.30408422,1274.9
-3.39556917,33.47104616,1215.7
-9.37777638,33.68073478,1034
-2.88996128,34.04414506,1335
-8.6301338,33.15152618,859.8
-6.28548271,37.20334588,779.8
-2.85732636,33.78520156,1330.7
-6.97685651,36.60122739,1721
-6.09344308,36.17687192,917.3
-6.10521756,37.14248134,863.3
-3.19602249,34.06878573,1322.6
-9.51635501,33.84703846,496.1
-1.70705272,31.69924906,1279.9
-9.57324967,33.77702573,530.8
-1.39269385,31.15835822,1224.5
-8.91038344,32.71184194,1413.8
-6.23604739,35.93586284,1095.2
-5.22286211,35.42277251,1209.7
-2.73146339,33.35747697,1234.5
-9.55626201,33.80819729,517.1
-2.95442162,32.97827726,1187.6
-2.44804192,33.06802325,1214.4
-8.4400523,33.01242333,986.5
-2.95572488,33.33511362,1215.4
-3.42935718,33.49945732,1184.7
-9.31369772,32.94501767,1371
-3.60811879,32.14223956,1174.8
-2.85550868,33.22150833,1171
-3.75250603,33.68317406,1095.8
-2.73828848,31.5811547,1280.8
-3.90100963,32.35773532,1199.5
-2.97513441,33.81198112,1288.6
-1.36761331,30.77582677,1398.4
-9.20687256,33.82399002,1620.8
-3.68139593,33.94453923,1104.9
-3.17638528,32.65494491,1209.8
-4.00392278,32.44602023,1246.5
-2.43201671,32.12240235,1211.4
-8.81651879,32.71833932,1433.4
-4.88799647,32.97398113,1257.3
-3.84381623,33.22473477,1206
-1.793342,31.61952953,1215.8
-3.63147904,35.98739731,1001.2
-3.02133461,33.49550953,1252.4
-8.98143636,33.06903414,1582.4
-1.23218766,31.49701972,1151.6
-2.64580082,33.42996786,1172.1
-8.94593594,32.87530074,1535.2
-3.19201829,34.12256854,1344.6
-1.10546302,31.37867177,1180.8
-9.04130757,33.08149554,1648.2
-6.1417472,36.80040727,1288.9
-5.03894826,32.22899701,1156.9
-5.95310856,35.36302956,881.3
-5.06362402,32.78119494,1215.2
-2.93660377,33.73582406,1262.8
-5.8136619,36.43242114,1196.8
-2.92359792,33.0151935,1164.7
-3.06119502,33.76982733,1269.2
-2.55436239,33.26448279,1151.4
-9.17593558,33.13344206,1810.4
-2.50345629,33.48090242,1152.6
-3.06119502,33.76982733,1269.2
-2.68502355,33.44006382,1171.9
-9.313468,33.65566045,1284.3
-3.38187243,33.49283105,1193.8
-3.09499497,33.3204894,1207.2
-1.02891242,31.75464737,1164.4
-9.63444375,33.88064248,495.9
-3.70582425,32.5282567,1216.7
-1.30113382,30.78944004,1434.4
-3.66255674,33.52125158,1169.1
-8.83405438,34.06389345,1085.7
-2.39646278,33.01271079,1183.5
-4.14880304,32.9079819,1208.1
-2.65655908,34.16744348,1328.7
-7.13830798,36.49351908,1036.1
-4.76671846,39.16723498,8.7
-8.71408986,33.72597063,1108.7
-6.07161006,36.64047771,1155.6
-6.2180302,36.0020072,1037.7
-1.26420955,30.87215384,1365.4
-2.96334902,33.05596402,1150.8
-2.70760099,33.21414373,1252.7
-6.37621252,37.37270036,434.4
-6.05741219,35.68356504,1158.2
-1.36197496,30.77342091,1379
-9.27268269,33.56215312,1249.5
-3.47696979,32.5869372,1198.3
-3.43363525,32.29830603,1236.6
-2.43864323,30.7106829,1663
-4.50798001,32.53837914,1240.5
-1.24176403,31.8129603,1247.4
-2.96481446,30.75170506,1413.1
-2.47061766,30.78966815,1368.7
-1.39271762,31.53714759,1165
-9.65571853,33.92328718,487.3
-3.06119502,33.76982733,1269.2
-2.83722496,33.49971735,1231.3
-9.47661098,33.88594567,498.2
-1.27851527,31.06467165,1547.2
-3.18544203,33.36857876,1226.2
-2.82690123,30.50006753,1474.8
-3.56065733,33.40139845,1173.6
-9.33096507,33.65400525,1263.5
-4.4700737,35.74614206,1584
-3.57949287,34.01989954,1144.6
-3.80394166,33.07037422,1208.8
-3.3543102,32.08042177,1233.1
-7.10760282,36.48883133,1137.7
-8.69988192,34.30144537,1056.5
-2.55355587,33.25872038,1169.6
-3.24933552,32.27872687,1288.9
-6.14041304,36.41735495,1010.5
-2.83719562,31.45746466,1347.9
-5.95382733,36.45047141,1151.6
-4.5213112,33.45459751,1272.2
-8.85329626,34.02428875,1143.4
-9.27363766,33.8760405,892.5
-4.59850768,33.02557585,1204.3
-4.84170793,32.97818009,1208.6
-4.90827166,32.41371961,1163.5
-2.68832999,33.1019563,1207.3
-2.57845612,33.66910292,1167
-4.21510756,33.1722789,1242.5
-1.19793405,31.67478839,1212.5
-3.9347453,32.37410982,1220.8
-8.20886316,34.79463995,1053.3
-8.1519289,34.86419858,1073.7
-2.93660377,33.73582406,1262.8
-4.62304048,35.95241112,1182.4
-1.01183495,31.7720861,1179.6
-9.35218492,33.00371319,1354.1
-9.1277417,33.81589814,1599.7
-8.21027234,34.80851296,1063.5
-8.82852348,33.85615884,1207.7
-5.72582011,36.09181555,1059
-4.76655118,33.23893781,1250.3
-3.22918405,33.3298694,1207.5
-3.05945885,32.57038138,1237.5
-6.59016636,35.81779865,926.8
-4.14727361,32.96313037,1211.1
-3.6258678,33.49603703,1163.6
-3.18619208,34.33520427,1353.3
-2.60282073,33.42691808,1179.6
-2.14125297,31.50407172,1529.7
-9.34272774,33.06031968,1416.4
-4.17710944,33.29148804,1201.6
-8.92686612,33.54393698,1866.5
-8.21343452,34.83972925,1070.9
-9.08196169,33.56046558,1816.7
-2.8913006,34.40485596,1501.6
-9.63197979,33.8800177,496
-1.09395992,31.66814226,1286
-5.33222408,33.14639843,1208.2
-4.02758074,33.21888888,1122
-3.1148551,33.9661578,1289.3
-2.60899174,33.3907004,1189.4
-9.16809864,33.5868765,1454.4
-9.46656575,33.13414289,1312.3
-4.22054959,32.89062152,1198.8
-3.51545119,32.18023555,1163.8
-5.87312054,36.19237731,961
-2.90621794,31.20391421,1335.7
-2.97447454,34.36664091,1404.6
-9.16185073,33.54319738,1393.4
-2.83011808,33.40960496,1224.4
-9.33427608,33.65522485,1255.1
-5.09342731,32.15825912,1111.9
-6.41171838,36.56996528,1000.6
-2.69807377,32.75440022,1244.8
-2.04988958,31.50416155,1315.5
-2.65655908,34.16744348,1328.7
-3.1095922,33.51313243,1257.9
-5.52778357,35.64077346,1226.1
-9.4219955,33.07898813,1374.6
-1.77197585,31.52102958,1338.8
-4.85508079,32.77082267,1192.9
-2.4250698,33.08012535,1189.5
-4.0833351,32.6690971,1225
-3.07053489,32.29532347,1305.1
-3.77215628,34.05212091,1102
-2.70517461,33.69983153,1208.4
-3.60563359,33.23590818,1198.2
-3.22174704,34.2689228,1311.6
-8.71799202,34.21880545,1051.8
-8.98918212,33.28370397,1357.8
-1.45014439,31.06605126,1568.3
-3.67059088,33.68434007,1160.6
-3.06176429,34.08328491,1314.7
-6.08235667,36.73586007,1320
-2.59916291,32.47852608,1198.5
-8.91926214,33.68583311,1864.2
-4.80458116,32.39772909,1140.9
-1.28224099,31.82905109,1310.8
-1.70893427,31.15674157,1494.5
-6.34943356,35.99938009,994.5
-8.38434908,32.99813053,1024.7
-1.5199068,31.49106142,1177.3
-2.83580954,32.43722658,1189.3
-1.13087361,31.613766,1148
-1.28289269,31.82844807,1299.1
-4.21096557,33.2433436,1205
-8.95709997,33.01842094,1552.3
-1.05893514,31.75453128,1328.6
-2.89872904,30.66237113,1497.9
-2.36403791,33.96351843,1309.2
-2.57394245,33.06506268,1257.4
-5.00600086,32.2508785,1132.9
-9.27330996,33.90152653,875.2
-2.44080165,31.74869826,1162.6
-4.88109188,38.83465714,206.7
-8.94147863,33.19974418,1262.6
-4.05080475,32.22512364,1193
-2.65655908,34.16744348,1328.7
-4.18855956,32.63536609,1204.1
-2.59415245,33.15950256,1200.6
-8.63267547,34.29250266,1046.8
-1.62003748,31.42383406,1179.7
-9.39280717,33.67866896,986.5
-1.48628471,31.64789874,1225.9
-9.32115109,33.85029585,952.9
-6.07115155,33.92954351,1521.5
-9.29574944,33.84500912,1106.2
-2.69311303,33.50556456,1203.9
-9.59760374,33.86162602,501.1
-5.00304647,32.81357934,1200.9
-3.34873162,32.7021445,1171.9
-9.3459108,33.62318715,1145.3
-1.61963758,31.53467258,1278.8
-1.12998048,31.39454043,1215
-3.85387791,33.31770226,1113.4
-2.70927561,33.88058988,1258.7
-9.52949963,33.38323605,1200.1
-7.94456456,33.31076648,1356.9
-3.08533553,31.16204647,1249.2
-3.03386193,33.88735442,1297.8
-3.08584634,31.16387752,1243.3
-2.81051641,31.36039945,1367
-2.01756075,34.22172206,1191.9
-4.80670934,32.42135847,1133.9
-1.67951515,30.98285593,1420.8
-3.32353615,31.51042148,1222.5
-1.48721923,31.46016412,1205
-3.63147904,35.98739731,1001.2
-2.71151536,33.30439813,1256.4
-2.79730205,33.30313207,1200.2
-2.60288497,32.1462849,1183.7
-2.47048636,33.0146927,1286.8
-4.20520979,33.09369881,1209.6
-3.46384192,32.3097991,1204.3
-2.72544295,31.3955024,1404.4
-5.71746016,32.76863791,1140.1
-2.7460641,33.00073941,1214.4
-3.35270512,32.0543125,1215.1
-9.41919806,33.91082256,506.9
-4.4157474,32.39736268,1192.5
-2.13202585,31.45553134,1217
-3.94592834,32.85697517,1207
-9.44740758,33.81944924,530.3
-9.35781208,33.7954019,695.7
-5.0657271,35.98110135,1365.5
-2.40759957,32.14419157,1163.4
-2.58543397,33.25308366,1155.7
-9.21516492,33.62586758,1406
-3.19101285,34.03231184,1303.5
-5.17430601,32.35811646,1194.3
-9.61719236,33.90364601,491.7
-2.99807734,34.27058549,1377.9
-3.90316088,33.1920583,1129.9
-2.82999146,33.28801016,1206.4
-8.81318162,32.68438266,1437.7
-8.82016694,32.74638097,1459.4
-2.59958383,33.27079029,1149.6
-8.7793704,34.13436442,1056.3
-6.13165716,35.94033387,1085
-3.51571829,33.44645945,1169.6
-1.062321,30.69261793,1407.6
-2.94425302,34.16480159,1382
-2.6468057,32.96141018,1154.9
-6.11248924,35.39218619,867.6
-5.86163739,35.52296357,988.4
-6.24366139,37.16215224,769.6
-6.29232348,35.33286166,849.6
-3.87267107,32.61758232,1207.8
-9.52336729,33.71818369,553
-2.45006796,33.67692739,1363.2
-3.63201561,32.62852766,1206.2
-5.65096617,35.35571076,910
-2.86366064,34.21147848,1413.4
-2.78558183,33.53321842,1230.9
-2.82061393,32.6378264,1165.8
-2.78029924,33.85881296,1301.5
-3.56190862,33.44126433,1151.7
-7.74143181,32.82101044,1269.7
-4.69701974,33.45107329,1244.5
-2.97513441,33.81198112,1288.6
-2.85732636,33.78520156,1330.7
-2.91469818,34.41575521,1456
-2.69477529,33.65032605,1200
-5.00674622,32.79814203,1197.7
-2.62017494,31.83734811,1145.8
-1.16240084,31.8532112,1274.4
-8.57111255,33.45554821,1561.8
-2.83141883,33.55395928,1211.5
-2.91435885,32.84323457,1189.4
-9.18285339,32.5573921,1492
-2.75349267,33.27995416,1208.3
-2.30472067,33.75052881,1160.3
-6.22215269,33.8621019,1512.1
-3.03386193,33.88735442,1297.8
-3.34680661,32.45287188,1203.5
-1.59126046,31.52915572,1185
-2.77493266,30.55329562,1457
-2.86366064,34.21147848,1413.4
-2.43455858,32.09395106,1155
-8.97881527,32.96686639,1620.9
-1.42079421,31.20746926,1214.8
-2.98589656,33.69109341,1252.6
-2.96763928,33.5123157,1235.9
-8.90378582,33.33279563,1365.6
-2.65655908,34.16744348,1328.7
-3.09750176,34.09230556,1316.5
-1.51647048,31.4610443,1197.6
-3.82360322,33.07049105,1207
-1.26870464,30.65445742,1327.7
-9.34172334,33.61656,1150.4
-8.99586017,33.66397765,2350.3
-3.67032333,34.1734728,1131
-4.85690119,38.7985836,243.3
-1.72959412,31.11503707,1417.9
-9.06875217,32.98407584,1602.1
-6.78636152,36.5968081,1016.2
-6.18368812,37.1397676,790.5
-9.60710297,33.8711209,500.1
-4.34035763,32.89753225,1211.8
-2.83222413,33.47057134,1230
-3.90737345,33.21940098,1112.8
-6.08399405,35.91040074,1116.1
-2.43335547,30.53406751,1520.2
-4.87722836,38.83436462,206.7
-4.26712872,33.65730907,1157.1
-1.62782126,31.45139082,1170
-5.09249226,32.63511337,1153.7
-2.44661048,30.59931715,1396.9
-2.97924754,32.71375664,1179.4
-3.53222263,32.55522496,1189.4
-4.08740575,33.03813013,1165.8
-2.43115392,32.13301078,1209.2
-5.37910888,37.437834,1125.6
-4.27187644,32.98124622,1241.7
-3.89924719,32.39250018,1223.3
-8.75229536,33.43970658,1639.7
-3.43520161,33.52400306,1181.9
-8.82169446,32.94033209,1529.7
-2.81222706,33.37711212,1220
-2.53171222,30.48656746,1543.4
-2.48320487,32.24483805,1194
-1.55481024,30.91536814,1297.4
-9.20751768,33.58933747,1349.4
-3.01429319,33.52752185,1260.5
-9.3738461,33.02229956,1342.6
-2.79458638,33.63414528,1216.5
-6.36933415,36.38329862,848
-9.41688673,33.96553921,579.1
-2.77794577,34.24037163,1453.4
-3.2884876,33.50540462,1217
-8.96835555,33.33777181,1434.7
-4.06537135,33.08120437,1145
-2.4764776,30.7341469,1370.6
-3.67699593,33.67258843,1143
-3.56109913,33.59855833,1220.3
-5.60955895,32.745182,1177.2
-2.87527165,33.61755406,1234.7
-8.8698479,33.61334001,1593.8
-3.07231262,34.09381859,1328.4
-4.1137966,33.1606532,1173.1
-9.3258394,33.07636222,1423.6
-8.20987999,34.79658338,1055.4
-9.41632816,33.94941897,555
-8.99842973,33.65056743,2338.6
-2.82331959,33.16188542,1189.6
-3.1876718,34.39366131,1406
-3.55770214,33.29979015,1214.3
-4.63925258,35.85327226,1184.4
-5.11324571,32.73986756,1226.4
-1.05903785,31.75869946,1322.1
-3.18835768,33.34983539,1213.6
-3.84546266,32.49247132,1186.5
-9.37079604,33.90824759,629.4
-1.0395124,30.79147161,1657.4
-2.74832913,33.99581078,1294
-9.15574652,32.51799717,1514.2
-2.96293312,33.23652505,1165.3
-3.04743786,33.3228388,1207.9
-9.57839416,33.87126957,495.4
-5.08428283,32.33372791,1163.5
-9.49058526,34.03702345,506
-5.06433728,32.17845587,1122.7
-2.82665142,33.37902173,1212
-6.26491967,35.71844298,1239.1
-3.28107874,33.69519903,1270
-1.71455028,31.62548744,1453.2
-2.52214447,33.55030295,1175.8
-4.19395064,33.29835846,1207.8
-4.17256646,32.85306309,1193
-4.18654744,33.29758885,1201
-2.78027953,32.96954911,1161.3
-3.34590183,33.36031756,1210.1
-4.97734903,38.81656193,174.5
-4.59982433,33.16484005,1235.6
-3.0047887,31.18469738,1305
